listing_id,id,date,comments
5257024,488448902,7/15/2019,The host canceled this reservation 79 days before arrival. This is an automated posting.
5257024,489687363,7/17/2019,"We had a very good stay in this apartment.  it is ideally located, perfectly clean."
5257024,497234239,7/28/2019,"Great location!  Yasmin and Colin are wonderful to work with - responsive, helpful, etc.  Everything was awesome though the beds could be more comfortable."
5257024,500602196,8/2/2019,"Loved the location, quiet neighborhood that was walkable to everything we wanted to do.  The apartment was very clean and as described.  It was the perfect size for our family of four."
5257024,507121444,8/11/2019,"This place made for a great stay in Dublin. The directions to his place were spot on and the place was really lovely for our stay, in terms of style and cleanliness. Note that this place is a climb up a few flights of stairs, and that there are several codes for parking in case you have your own car (and this might be a challenge if you are travelling solo with a car). Make sure you get all three codes from this host at the beginning to ease your exit and entry into the car park (and to avoid communication delays)."
5257024,512312647,8/18/2019,Wonderful place in a great location
5257024,516387114,8/24/2019,Great location and great hosts. They are quick to respond by phone/email. Apartment is on the third floor and stairs only so my be an problem for some people with mobility issues. Over all great for families as they do have crib/highchair/toys.
5257024,518277633,8/26/2019,Great location - walking distance to and from everything in and around Dublin that you would want to see. Great communication by the hosts
5257024,523740005,9/4/2019,"Apartment was in a great location.  Walked to everything, no need for public transport or taxis (other than airport).  Was clean and comfortable and Yas and Colin were very responsive and helpful"
5257024,534981108,9/23/2019,"Perfectly located, right in the city center, still very quiet. The apartment is huge, cozy and well equipped. Yasmine & Colin are perfect hosts, they even let us stay until late afternoon. Thank you for everything and hope to be back! :-)"
5257024,536653377,9/27/2019,Great location!  Easy access allowing us to explore the city.  In addition the Neighborhood people were friendly and welcoming to visitors.  Very enjoyable time.  Only recommendation it to bring your own washcloth!
5257024,538918894,9/30/2019,"We had a wonderful weekend with our girlfriends in this modern, clean and wonderful apartment just about five minutes away from Temple Bar, the Heart of Dublin.
Everything was prepared, the keys, the beds, It was extremly clean and we could enter the apartment without problems.
I recommend it strongly because it is at the heart of the city, 5 minutes walk to Temple Bar, Dublin Castle and O'Connell Street.
The owners, even if we didn't met them, we just called each other and the guys were fantastic.
If you search for a cheap, modern and clean Apparment in the best Location possible please give the guys a message or a call.
You won't regret it!"
5268615,434101181,4/7/2019,"The location is good , it is quiet and next to the tube. Also we had our own balcony. We got everything we needed like iron , hair dryer , even morning breakfast! Id recommend "
5268615,435704769,4/11/2019,"Riham was especially helpful to us by extending check in times due to our very late arrival.  This was really appreciated but it also meant we had little personal interaction which was unfortunate.  But Riham's place was exactly as presented on line and we had no surprises and were made welcome to help ourselves to whatever was available.  All in all, a very positive experience for us.  Thanks Riham!  Kirby & Lynnette"
5268615,441881122,4/22/2019,"The Place: sparkling clean, extremely comfortable, provided amenities and toiletries, quiet and peaceful, although we rented a room Riham was not there and it felt as if the entire place was just for us. 
Communication: although Riham was not there during our stay, her and her friend were 100% responsive when we contacted them and had questions. There was no delay and we never had a problem or were left waiting. 
The location: I would make sure you know the public transportation very well as it can get expensive. Also, make sure you don't depend on one bus stop, there are others whiting walking distance. Make sure your flights are during the day during holidays (Irish are very catholic and keep certain days from working). Nevertheless, it is well connected with multiple bus stops around and the train. And, if you don't mind, you actually get to see the outskirts of Dublin. 
Overall, our experience was great and we definitely recommend the place."
5268615,442729641,4/24/2019,Belle chambre spacieuse
5268615,445426993,4/29/2019,Very good
5268615,450103136,5/8/2019,"I had requested for an early check-in to which Riham readily agreed. She personally welcomed us into her home. Clean house and bathroom, wifi, kitchen access is what I wanted and got. She has a very cute six year old boy who has many toys and willingly shared those with my little daughter. It was very sweet. The bus stop and train station are just within a minutes walk. Riham also prepared dinner for us when she got to know that it was our first day of fasting for Ramadan. May almighty bless her family."
5268615,457941450,5/25/2019,"We stayed with Riham for 10 days and she was very friendly and kind. Her place was cozy and clean, and she even offered complimentary breakfast every morning. Her place, though a little out of the city, is located near many bus tops and a train station, which is convenient. Overall, we had an enjoyable stay."
5268615,463971964,6/4/2019,"Clean ,tidy and also perfect location.
The bus to city center just right in front of the building. Riham is a really good host. The water pipe in the toilet was accidentally broken but she fixed it without taking too long time. Perfect place to stay in Dublin."
5268615,483132692,7/7/2019,Exactly as described. Basic room in an apartment with own bathroom (not en-suite). Very easy to train/bus. Took bus directly into the tourist area of the city center within 30 minutes. Easy to find and check in. Great value for a city with hostel beds going for over 50 USD each.
5268615,527598682,9/11/2019,"Riham is an excellent host, very friendly and helpful. The apartment was absolutely pristine and the room and bed were lovely and comfortable. Check-in was extremely convenient. Ideal location. I'd highly recommend Riham's place!"
5268615,531851594,9/18/2019,Riham was very accommodating and willing to work with me on my late booking and check in! Room was very clean and comfortable.
5268615,537791680,9/29/2019,Absolutamente recomendable.  Todo facilidades.  Gran anfitriona.
5268615,543662961,10/8/2019,"Very clean, quick responses. Good location."
5268615,547566621,10/15/2019,"Fairly basic, but worth the price.
Comfortable bed....quiet at night....continental breakfast.
Private bathroom was nice....good shower.
Good location....we had a car, but bus and train into Dublin very close by.
All in all, good value in an expensive city."
5268615,550687910,10/19/2019,It was perfect staying at Riham house. A comfortable room with free access to the kitchen its amenities. A bit far from the city centre but there is a train station in from of the condo. I home come back soon.
5268615,562677700,11/11/2019,"Excellent Airbnb. The apartment was clean, comfortable, and fit the description exactly. Riham was very kind and helpful throughout our stay. The bus stop was right next to the apartment building and transportation was easy to use. Definitely recommend staying here!"
5273761,418951150,3/3/2019,Such an amazing location and apartment!! Yvonne was so friendly and helpful. She picked us up from the airport and we were a bit delayed and had trouble with our luggages in the airport and she waited for us at the airport for over an hour. She showed us where to catch the train and bus and even wrote down the schedule for us. 10/10 recommend if you are looking for a location near the airport and for a friendly and very accommodating stay!
5273761,421996884,3/10/2019,"Extremely friendly host, gave us information about the city, and picked us up from the airport! Made our stay in Dublin very enjoyable."
5273761,431997353,4/2/2019,"Yvonne was a gracious host and made sure we felt comfortable. 
Sharing such a small space and being on our own vacation schedule, we tried hard to make sure that we didnt make noise when we came in or out. 
The beds were extremely uncomfortable, but it's a good place if you're only looking to sleep for a night. 
Plus its located right next to a diner and restaurant if you're tired and dont want to travel far or cook."
5273761,437055209,4/14/2019,"Yvonne was a fabulous host.  She picked me up from the airport and drove me there when it was time to leave.  The location is right next to the DART station so it's easy to get into town.  There is a pharmacy and convenience store as well as a few restaurants within a 5 minute walk.  I had tons of privacy and anything I needed was readily provided by Yvonne.  I had to pad my bed to make it more comfortable after the first night but afterwards, I spent the next 9 nights sleeping like a baby.  I would stay here again."
5273761,440895558,4/21/2019,"Yvonne war sehr nett und hat uns geholfen, ihre Mutter war auch sehr freundlich, als sie zu Besuch war. Die Stadtanbindung ist auch in Ordnung, unser Aufenhalt hat uns gut gefallen. Yvonne ist eine sehr freundliche Frau."
5273761,441911289,4/22/2019,Yvonne is a very friendly person. We even met her mother. They both are great fun. We just needed a place close by the airport to stay before we left early during the night. We were very happy to be able to stay.
5273761,442413717,4/23/2019,"Lovely apartment, very well located, nearby DART station and airport."
5273761,444569726,4/28/2019,We had a very pleasant stay! Great part of Dublin to stay in! Yvonne was quick to respond and helpful.
5273761,453234275,5/15/2019,"Yvonne was a friendly host, and it was wonderful that she offered to pick us up and take us to the airport for less than the cost of a cab ride! We appreciated the breakfasts, and her place is near a couple of little restaurant and right next to an affordable take-away spot. The part near her home is also lovely! Super easy to get into Dublin via bus (stops outside her building) or DART (very quick walk to station from her place)."
5273761,457123692,5/23/2019,"It's an amazing location, the bus stops in front of the building and comes every 10-15mins, takes you right to Dublin. The train is barely 5 minutes away and can take you all over Ireland. Yvonne (and her mother Bernie whom we met during check-in) we're very helpful and made sure we had everything we needed. It was nice to be able to have breakfast every morning before we left, it saved us money and time for sure. Definitely a great place if you're looking for a bed to sleep in between days of activity and exploring. The apartment was clean and I felt comfortable leaving my things there while we ere out, use of the kitchen was wonderful and there were places nearby to grab food if needed. Highly recommend, would absolutely stay here again!"
5273761,458519044,5/26/2019,"We couldn't wish for more! Such a wonderful hospitality - cozy room, warm beds, great showers and easy reachable place. Yvonne is an amazing cook, so she prepared us divine vegetarian 3-course dinner. We are so lucky we could stay there for two nights. Highly recommend her to other travelers. :)"
5273761,459436681,5/27/2019,Yvonne is a nice host. Her place is very close to the airport. Thx for everything!
5273761,461393814,5/31/2019,Nice room and great breakfast!
5273761,462487312,6/2/2019,It was a very convenient location from airport.
5273761,464663381,6/6/2019,"We never  made it to Yvonnes because she changed the check in to 7pm and never communicated to me or Airbnb after that. As a result, Airbnb cancelled the stay"
5273761,470403364,6/16/2019,"We had a great stay at Yvonne's, who greeted us with tea on arrival. A nice breakfast was also served. The room was simple, but nice. Perfect for public transport connections into Dublin and Malahide and free parking in the area. 20 minute drive to the airport."
5273761,472353700,6/19/2019,Cute two bed room and a very friendly host. We could absolutely recommend this place. :)
5273761,473793397,6/22/2019,Located very convenient to DART station
5273761,474678302,6/23/2019,"Nice clean room, close to DART station and good value :)"
5273761,476014447,6/25/2019,Good location to Airport. Value for money with breakfast included.
5273761,478125393,6/29/2019,It was great
5273761,483286186,7/7/2019,Lovely apartment with great transport links to Dublin centre.
5273761,486835284,7/13/2019,"Perfect stay, easy to get there. Close to the city without the crowds. Yvonne was a great host."
5273761,489794847,7/17/2019,"Yyonne really nice person and met us really nice. Really good location and kitchen, she gave us a lot of food, is really nice. We had booking at last moment so she safeD us!"
5273761,492474343,7/21/2019,"Very functionnal , location great with bus transportation ! And SUPER host !!! We felt really welcomed !!!"
5273761,497243762,7/28/2019,"Yvonne will definitely try to accommodate your arrival/ departure time!
Yvonne's place is clean tidy and cosy, the bus that gets you within 15-20 minutes into city center stops opposite the house and is 3.30 one way.
There is a ""last of us experience"" (the game) if you like spooky half abandoned buildings (the park and right doesn't exist anymore but the car park does, it is hardly used and gives quite en eerie feeling, we somewhat walked in as we were looking for info on the park and ride - the elevator down worked, back up we had to find a non barricaded staircase - it honestly is a setting like in a zombie game).
However, you can use the boring parking :D park on street without charge.
It is a nice safe neighbourhood.
We had a splendid stay and would recommend it, if you aren't just in town to party as the last bus returns 11:30, but there is always taxis.

Tip: if you can avoid driving in Dublin, the street layout with bus lanes and co are on a different level."
5273761,504879765,8/8/2019,"Great place to stay.  It was easy to get to the city center, and it was a nice place to come back to after a busy day."
5273761,518342088,8/26/2019,A very tidy house and very hospitable and helpful host. Great value in a handy location
5273761,519387009,8/28/2019,As expected
5273761,523736870,9/4/2019,"A friend and I stayed with Yvonne for about a week and couldn`t have been wishing for a better housing for our trip to Dublin. 
Our flight was delayed so that we were arriving late at night, but Yvonne was so kind to pick us up from the airport even tho she had to work early the next day. 
The room was cosy and everything you could be needing was provided. The breakfast was more than we could have hoped for, with her providing different cereals, bread, spreads, marmelade and more. 
You need about 20-40 min. to dublin city center if you choose to go by public transportation, but there is a direkt route so that you don`t have to change busses or trains. 
Yvonne herself is a kind and attentive host, and always availabe for questions or anything else. 
We enjoyed our stay quite much and would recommend it to anyone."
5273761,527697373,9/11/2019,"Yvonne was amazing from initial contact to checking out, she was informative, hospitable, and friendly at all times, great experience, would highly recommend this bnb for future travelers"
5273761,529869002,9/15/2019,"An ideal location as its not too far from the airport. Just make sure you specify the address carefully to your taxi driver as he misunderstood us and dropped us off at the wrong address haha. 

Took us a while to settle in and get to know the area as it was our first time abroad, but a neighbour in the area was very kind and showed us on the bus to the city centre.

Yvonne arranges your breakfast all ready for you in the morning after your first night which is a lovely touch. Plus she was a legend dropping us off at the airport too :)"
5273761,547896183,10/16/2019,Great host altogether !
5273761,551529184,10/20/2019,"Strongly recommended. We spent great time at Yvonnes place 
She is very nice and kind"
5273761,553516496,10/24/2019,I had a great stay and I would recommend!!
5273761,554958938,10/27/2019,"Very clean and cosy space, Yvonne was welcoming and helpful. It's in a good location for the airport and going into Dublin centre."
5273761,568306852,11/24/2019,"Such a lovely host, caring and really kind, complimentary breakfast was amazing!"
5294824,418962763,3/3/2019,"We had a wonderful time there, the apartment was perfect for us and near city centre!"
5294824,427318916,3/23/2019,"aspectos positivos: 
el casero te resuelve rapidamente los problemas que te surjan
a pesar de estar lejos del centro, tiene buena comunicacion por bus
calefaccion perfecta
agua caliente de la ducha perfecta

aspectos negativos
colchon incomodo
a veces ruidoso por la cercania del tren
en general sucio, las sabanas estaban manchadas, no las habian cambiado. mobiliario con mal aspecto en general y no alcanza bajo mi punto de vista un nivel minimo de limpieza para sentirse agusto, yo tambien he alquilado mi alojamiento en airbnb y dejo mi piso impecable para el nuevo que venga"
5294824,428581799,3/25/2019,"The studio was perfect for our weekend stay, we walked everywhere, no need to take a bus, a train station to go to Howth is also nearby as well as a 24h bus to the airport (we took it in the middle of a night and it was a bit ahead of the schedule so it's better to go there a few minutes earlier). We didn't meet Rose and Brendan but they replied quickly to my messages and self check-in was really convenient because we didn't have to plan the time of arrival."
5294824,432983982,4/5/2019,Quick response and great location
5294824,444007967,4/27/2019,"Everything was clean and comfortable. The studio is near the airport and the city centre. I totally recommend this Airbnb, thanks a lot Rose and Brendan :)"
5294824,446377838,5/1/2019,"Rose & Brendan are very organized and make sure to give you all the information you need to get safely at the studio.
We had to call them to ask question and they were very responsive.

The studio location is very convenient: close enough to the city center but quiet enough to get some sleep, which is perfect."
5294824,449281144,5/6/2019,What a gem of a place! Clean and cosy! Rose and Brendan were fantastic :)
5294824,452562661,5/13/2019,"Very close to City centre with easy access by public transport as bus stop a short walking distance away.
Free street parking as long as you can get a spot close by.
Comfortable bed
Basic facilities but all that is needed if all you wanted was a place to stay and spend time exploring the city.
Wifi"
5294824,453998175,5/17/2019,Super sauber und freundlich!
5294824,455796524,5/20/2019,Very nice apartment. Small but with everything we needed. We enjoyed our stay and should I come back to dublin I will contact Rose and Brendan again 
5294824,456774898,5/22/2019,The place is quiet and you can walk to the centre. It's a bit tinier than expected but served the purpose. There is also a little shop down the street where you can buy some food.
5294824,466386233,6/9/2019,"The space is comfortable, very well located.  Public transportation os very close, although it is easy to do everything walking."
5294824,470509985,6/16/2019,"These hosts really go above and beyond, not to mention the room is furnished with everything we needed on our trip to Dublin. Got to save some money by cooling a few meals at the place. I would recommend this place to anyone."
5294824,472326745,6/19/2019,"It's great if you don't plan to spend a lot of time in the room.  There's no TV or sofa, but there is good wifi.  The location is near public transport, but we just walked everywhere.  There's some parts of town getting to the main area that are less than picturesque, but it was fine.  We took a cab a couple times when we got caught in a storm and it wasn't much money.  There's a little kitchenette which was wonderful to have with a grocer nearby, because by the end of our trip (we drove through the country ending in Dublin) we were absolutely sick of eating at restaurants."
5294824,475379441,6/24/2019,"The flat was very cosy and we a great Time in Dublin. Very close to the flat is a stadium , where you can go to a Hurling match if you are lucky. We really liked the idea of storing the keys in a safe outside the house . That way, you can arrive at any time.
The place is also great if you want to catch an early bus to the airport. It takes only 20 minutes."
5294824,476869531,6/27/2019,The space was a tad small but sufficed!
5294853,419123531,3/3/2019,"The accomodation is the perfect place to stay in Dublin.
 It has everything you need like a hairdryer, shampoo, a comfortable bed to sleep, towels and kitchen stuff. The check-in was very easy.
You only need 10 minutes by bus to the city centre (2,15‚Ç¨ single ticket), 3 minutes to the next shop und 5 minutes to the rail and bus station. It was great!"
5294853,420345499,3/6/2019,This was a perfect place in a great location. 20 minutes walking to the heart of the City Centre and very close to markets. Room was cozy and private.
5294853,427971068,3/24/2019,"Great and accommodating hosts. Responding very quickly to any questions. 
The location is great too, especially if you like walking and seeing parts of a city that are not only very central."
5294853,429922762,3/29/2019,Rose was very prompt with  her responses and no problems at all. The accommodation is in a great location and had everything we needed.
5294853,434098426,4/7/2019,"Rose and Brendans place was clean and safe (we travelled as 2 young women). It is very small but equipped with all the essentials - towels, French press, and the like. It isnt very difficult to navigate to the city center, in large part due to Rose and Brendans clear directions. FYI future travelers might consider a 48 or 72 hour pass for the buses. The heat does take a bit to kick on but we were quite comfortable throughout our stay. Very nice neighborhood and great suggestions for restaurants by Rose and Brendan!"
5294853,436581891,4/13/2019,great place and great people!
5294853,438300502,4/16/2019,"The apartment is in a wonderful location, steps from Croke Park with convenient walking access to restaurants, markets, buses and taxis.  It's within walking distance of the downtown tourist areas if the weather is nice and you want to stretch your legs, otherwise it's simple to catch a bus at the end of the street and set off for the day.  Amenities were perfectly suitable and made for a comfortable place to crash at the end of the day."
5294853,443094283,4/25/2019,Excellent accommodation and we easily walked to the city centre. Also found two great restaurants within easy walking distance.
5294853,443658780,4/26/2019,"Overall good place to stay for a night! The suite is small so for two people it can feel cramped. Not a big deal if you only plan on sleeping there. We only stayed for a night before our flight the next morning, but if you plan to stay longer and prefer space I would rethink this Airbnb. 

That said it had one of the nicer showers of all the Airbnbs we stayed in during our trip (even of larger spaces). 

Communication was A+."
5294853,445989039,4/30/2019,"Excellent value for money! 
Great location and comfortable bed. Great place if you only need a place to sleep and we would definitely come again. Thanks Rose and Brendan! :)"
5294853,449768997,5/7/2019,"Perfect place to stay for a weekend in Dublin! The apartment is right next to Croke Park, around 15-20 minute walk away from the main centre. The apartment was clean and tidy, and there was fresh bedding and towels. Thanks very much for letting us stay!"
5294853,450383021,5/9/2019,Location is outside of city center but is close enough to walk. Room was exactly what we needed for the couple nights we stayed.
5294853,452439269,5/13/2019,We love the studio and is near to the city center. Rose and Brendan are very kind
5294853,457519543,5/24/2019,"Very nice studio, near to Dublin City and to the Airport."
5294853,458735705,5/26/2019,Very close to Croke Park. Only really used it as somewhere to out iur heads down and have a shower and it suited our needs perfectly.
5294853,460101313,5/28/2019,It was a wonderful stay in a good very good area with easy access to downtown. Thank you for the hospitality.
5294853,468371585,6/12/2019,Quick easy access to croke park and easy to walk to most places
5294853,471907045,6/18/2019,"Basic, clean room with amenities. Would caution the bathroom is quite small, room 101 is at the front of the house on a reasonably busy street so there is some traffic noise. The fridge can be intermittently quite noisy also. The room suits a short term (1-2 nights), single person stay. Hosts are friendly and communication was very good."
5294853,473340953,6/21/2019,Good location
5294853,479745318,7/1/2019,We had a pleasant stay. The flat is smaller and less nice than it appears in the photos and a bit far removed from town.  The bed wasnt very comfortable. Overall its decent for the value and does have everything you need. Perfect if you are planning to spend most of the time out and around Dublin and we were and you have a car!
5294853,481143821,7/4/2019,"Rose and Brendan have a lovely location just north of the city center. They were quick to respond and left helpful and wonderful recommendations for places to go and eat. Thank you again, I really enjoyed my stay!"
5300081,418130377,3/1/2019,"Rosheen was a wonderful host and especially helpful with our relocation to Ireland. Her home is clean and the breakfast wonderful. Her home is located in an exclusive resort right at the beach, also located close to the train station, bus stops and airport. We enjoyed our stay with her."
5300081,421346402,3/9/2019,"We had a most hospitable stay with Rosheen and her family. We were greeted at the agreed upon time, showed our accommodations and treated to a lovely breakfast before our morning departure. Rosheen also recommended local restaurants and arranged a morning taxi for us. Thanks for everything!"
5300081,423147360,3/13/2019,Lovely room but it's a little too small (will be crowded if 3 persons were to stay in it).
5300081,425911550,3/19/2019,"The stay at Rosheen was great. The place was tidy and Rosheen is a great host. She was very helpful and offered fantastic recommendations regarding the surroundings. We felt welcomed all the time and would choose her again, if we'll end up in Dublin again."
5300081,426559043,3/21/2019,"Perfect location that is walking distance from the waterfront, restaurants, and shopping."
5300081,436048992,4/12/2019,Great location and a lovely host give this Malahide airbnb top ratings!
5300081,442376862,4/23/2019,"Clean, cozy and relaxing. Rosheen is a terrific host. Great location î close to the airport, close to the train station (half-hour to Dublin). Malahide is a beautiful village with nice pubs and a castle."
5300081,444142961,4/27/2019,"My friends and I enjoyed our stay here, and would highly recommend. Rosheen is very accommodating, and kind!"
5300081,445506679,4/29/2019,Q
5300081,449357613,5/6/2019,"Rosheen's place is neat and private, despite being in her family's home. We had all that we needed and Rosheen and her husband were available for local info and anything else that we could want. Perfect location within Malahide!"
5300081,450007235,5/8/2019,"Great location, friendly family, excellent value."
5300081,451739639,5/12/2019,"Very warm welcome by Rosheen, her husband and the kids."
5300081,454505443,5/18/2019,"Rosheen's  place is quiet, yet just is a short walk to the charming town center of Malahide, with post office, food store, and many restaurants and pubs.  The castle is  just a short drive away, or a 20 minute walk, and the airport is conveniently near.  Rosheen is a charming host,  super clean, and so helpful with advice.  Would definitely stay there again."
5300081,461207271,5/31/2019,Rosheen was a great host. Had everything I needed and was a very enjoyable stay!
5300081,465166398,6/7/2019,Rosheen was very pleasant from the get go. Fast responses and very accommodating.
5300081,468013210,6/11/2019,"Rosheen is an amazing host! The house has a very nice atmosphere. The colours on the walls and the posters create a positive and calm feeling.  Rosheen gave us private access to the bathroom, which is a plus! The breakfast included nice fruits! We liked the area even more than Dublin and we went on great excursions with Rosheen's tips. Make sure you buy the LEAP card instead of the Dublin bus card to be able to use the trains."
5300081,473163630,6/21/2019,Very welcoming host and very well located
5300081,474733971,6/23/2019,"In the heart of Malahide, great location."
5300081,481664869,7/5/2019,"Rosheen's place offers excellent value for Dublin which has become very expensive. Malahide is a great little place and a convenient 20 minute trip on the dart into central Dublin. The room is small, but comfortable and comes with a spotless private bathroom where she provides soap, shampoo,  and shower gel.  Rosheen is a lovely host; friendly, helpful and she also provides breakfast in the morning.  I would definitely recommend staying with her."
5300081,485168477,7/10/2019,"Rosheen and Michael were great hosts, and we thoroughly enjoyed our stay with them in Malahide. Michael picked us up from the Dublin Airport at a late hour (our plane arrived ~10:30 pm), which we greatly appreciated, and the room we stayed in was as described and suited us well. The bus stop and train station were within easy walking distance of the place, and Rosheen gave us great tips on potential places to visit. We highly recommend Rosheen's place!"
5300081,486910289,7/13/2019,"Rosheens place is great for a stay when you visit Dublin. We stayed for three nights, three persons. She and her family are very nice and friendly people, taking care of their guests. Sleeping room and bath room both very very clean and comfortable. Breakfast was also great, she even prepared breakfast for us for our quite early leave, thank you again for that. Based on this experience we can recommend Rosheens place and would stay there again!
Public transportation is also very good:
You can reach the airport with a direct bus (102) in about 40 minutes, very convenient.
Dublin city center can be reached by direct train in about 40 minutes. Bus 42 is also going into that direction, takes maybe a little longer, did not use, but good to know.
Both bus and train station are about 5 minutes walk from Rosheens place, and during that walk you pass several (super)markets and restaurants, so very good place to stay.
As written before, we would highly recommend Rosheens place!"
5300081,490803948,7/19/2019,Very good place. Rosheen is very nice person.
5300081,492207864,7/21/2019,"We really enjoyed our stay at Rosheen's place. Her husband Michael picked us up from the airport, even though it was quite late. Everything was super clean. Rosheen offered a nice breakfast in the morning and left us the living room to take it. She is a really nice and hospitable person and I can highly recommend staying at her place."
5300081,494455153,7/24/2019,Unbelievable location. Rosheen is just lovely and the room was spotless. Very comfy bed
5300081,495568885,7/26/2019,"We were hosted by Rosheen just 2 days, however, during those days I found Rosheen as a very nice and helpful person as she adviced us places to visit in Dublin and in Malahide (including good pubs). She also printed me out a boarding pass and also she helped us with baking our meal because we could not use the kitchen. I can really recommend staying with Rosheen."
5300081,499394000,7/31/2019,"Very clean and tidy place, quiet and cosy. Rosheen is a very attentive host. We had a wonderful time there."
5300081,502866612,8/5/2019,I cant say enough wonderful things about Rosheens.  So extremely helpful with service to airport and buses.  I will stay here everytime I come to Dublin if it is available.   Malahide was a greatplace and she is right next to train and buses.  Thanks so much Rosheen Michaelfor such a lovely time.
5300081,506092699,8/10/2019,"Shes really sweet and answered all our questions on how to get to places and recommendations and responded to messages really fast. Provided a good breakfast with fruit, bagel, yogurt, tea, coffee etc. which was really nice."
5300081,510679038,8/16/2019,Kind folks very near to all that Malahide has to offer!
5300081,515077134,8/22/2019,"Rosheen's home was lovely, inviting and very clean.  The room was as pictured, with one twin and one double bed  - both very comfortable.  The light breakfast, tea and coffee was just right to get our day off to a perfect start.  We had our own private room and bath, but had to be a bit careful out of the bath, as it was on the second floor and the stairs were used by the family to get up to their living space on the floor above and the 4 children used the play room off the bathroom in the evening hours."
5300081,523364621,9/3/2019,Near to public transport. Its tidy and clean! Breakfast was lovely. Rosheen is friendly and helpful too. Satisfied.
5300081,524129217,9/5/2019,The location was close to Malahide village shops and restaurants. Rosheen was very helpful and provided us with a great breakfast.
5300081,528041937,9/12/2019,"The location of Rosheen's townhouse was so convenient that we were able to reach the DART station as well as a couple of good restaurants in a few minutes on foot. Although the bedroom was small as the photo shows, we were  given an exclusive access to a full bath as well as a kind of a living room on the same floor as our bedroom. Since the townhouse was one of more than 100 units in the neighborhood, we had expected some noises at night. However, we were very much impressed by the quietness during the night and we got good sleep over those three nights."
5300081,532684351,9/20/2019,Great location close to the train station (~5 minute walk) and a ~30 minute train ride into Dublin.  Parking provided with a permit.
5300081,535871862,9/25/2019,"What a wonderful overall experience, from being picked up at the airport to clean comfortable accommodations with a great breakfast in the morning. I would definitely stay here again."
5300081,545401456,10/12/2019,"Perfect place, perfect location, with perfectly thoughtful, hospitable and informative hosts. Quiet, cozy and spacious interior. My favorite place to stay in Malahide!"
5300081,546171854,10/13/2019,Great place to stay. Rosheen and her family are a fantastic host. I definitely recommend her for any future guests.
5300081,547908180,10/16/2019,"Perfect place,  Rosheen hospitality is excellent. My stay was pleasant. I always recommend."
5300081,552354319,10/21/2019,The host canceled this reservation 33 days before arrival. This is an automated posting.
5300081,553133561,10/23/2019,Great location in Malahide. Easy 5 min walk into the town. Can take the train into Dublin from the station in Malahide. It is only a 5-10 min walk from the house. Stayed one night as we were flying out the next day. Only a 15 min drive to the airport. Room was very clean and comfortable. Bathroom is right beside the bedroom. Breakfast was served in the sitting room on the same floor.
5300081,554476253,10/26/2019,"She came to pick us up at the airport even though it was midnight.
It was all perfect. Rosheen has been helpful and kind with us.
I absolutely reccomend Rosheen as a host."
5300081,556788752,10/30/2019,"I had a wonderful stay in Malahide at Rosheens home. She went above & beyond as an amazing hostess to be helpful & accommodating to my needs. She was always thoughtful & kind. Her home is within walking distance from the bus for the airport & train to Dublin. You can also walk to Malahide castle & the great local pubs, shopping & marina. Its a beautiful place. Rosheen has very detailed information & ideas for things to do & see in Ireland. It was extremely helpful in guiding me in my adventures. Im thankful to her & her lovely family for making my trip even better than I could have imagined!"
5300081,557531976,11/1/2019,"Rosheen's husband picked us up from Dublin airport, only 15-20min from their home. Rosheen was very welcoming and gave us a tour of the space upon arrival. They provided a great breakfast and so many blankets! 
The train is only a 10min walk from the home and there are several bars and restaurants within a 5min walk. We had a great time."
5314113,504905881,8/8/2019,"What a lovely home in a fantastic location.  Ideal for families or adults who want to enjoy a tranquil urban stay. Rercy is a terrific Airbnb host. So many thoughtful touches for weary travelers...tea, coffee, wine and chocolates to name a few. She provided us with a detailed guide of the neighborhood that was so useful throughout our trip.  Such a great experience!"
5314113,507213917,8/11/2019,Great house with a lot of charm. Specious dining room. We enjoyed it a lot.
5314113,537815671,9/29/2019,"Nice, clean, spacious place, definitely worth it."
5322067,422025892,3/10/2019,Great hospitality and well looked  after throughout!
5322067,483182732,7/7/2019,We had a wonderful 2 nights with our family here. Great location close to train to city. Large bedroom with en-suite was terrific. Catherine was so pleasant and helpful.
5332689,419656174,3/4/2019,Beautiful and spacious. Exactly as advertised. Gary answered all our questions very quickly and was always kind! We had some small issues with the cleaning but Gary explained and apologised. Overall a great experience. Many thanks
5332689,422580349,3/11/2019,"My family and I had a peaceful and enjoyable extended weekend at Garys place. The living space and two bedrooms were perfect for four adults, having an en-suite and large bathroom was ideal. The underfloor heating kept the apartment nice and warm. This is a quiet area about 2-3 miles from the city centre. We got taxis into the city as there were four of us, cost to the city ranged from ‚Ç¨13-‚Ç¨16. I would advise using the local taxi app. Parking right outside the door is a real bonus in Dublin.  Would definitely book again."
5332689,431605295,4/1/2019,Gary is very responsive and communicates really well. His place is very stylish at the end of a quiet ally yet its very convenient to shops and restaurants and its an easy walk everywhere.
5332689,437901374,4/15/2019,"This is a very classy place, and you get the feeling that you'd enjoy a conversation with whoever has been living here.  We never met Gary, but he responded to our questions very quickly."
